1
D:
0 * 2135 * * * * * -17 1367 * * * 3919 * 1330 * 591 3116 3386 2010 * * * 2502 3504 * 1621 1982 3543 2414 * 2240 26 * * * * * 3619 360 4846 3701 468
714 958 839 0 1889 1386 1176 2100 697 1598 1426 355 971 390 1056 1533 2144 1305 1171 670 1179 516 720 954 773 1090 840 1100 265 879 56 1689 1366 740 675 1720 2144 713 1330 2920 1007 1738 1414 296
1489 1733 1614 2724 0 2161 1856 2011 1377 2856 1793 1661 1746 1574 1831 1590 2236 2080 1645 1445 1859 1822 2339 1738 1548 1865 498 1780 1571 2185 1750 1985 1256 1515 1830 2194 2919 1393 2010 4069 1729 2513 2189 1957
1598 1937 1818 2826 1407 0 694 2957 1581 1666 1905 1865 1950 1778 2035 1702 2313 1474 1450 1649 2063 1186 1391 1152 1752 2069 1819 618 1775 1493 1954 1858 2663 1624 1942 1455 2951 1597 848 2988 1841 2717 1640 1245
1050 1294 1175 2132 713 1722 0 2641 938 1798 1211 1222 1307 1135 1392 1008 1619 780 756 1006 1420 1383 1450 1299 1109 1426 1176 -76 1132 799 1311 1164 1969 1020 1248 1305 2257 954 154 2769 1147 2074 946 1518
1099 117 1224 1478 1952 545 1239 0 987 2211 1479 407 130 1167 589 1602 2248 1445 102 1055 1437 568 796 122 1158 249 475 1163 317 908 354 1829 528 366 214 651 1347 1003 1153 3434 802 897 1611 1567
112 356 237 1347 1192 784 479 1703 0 1479 729 284 369 197 454 931 1542 703 679 68 482 445 1373 361 171 488 238 403 194 808 373 1087 2231 138 482 1228 1542 16 633 2692 405 1136 812 580
871 766 996 2106 1951 1194 1238 2462 759 0 1488 1043 779 956 1213 1690 2301 1462 1438 827 1241 1204 2132 771 930 898 997 1162 441 1557 1003 1846 2990 897 1241 1987 1996 775 1392 1322 1164 1546 1571 1339
709 929 834 1944 1884 1357 1171 2276 692 2076 0 389 568 794 1027 1528 1148 1300 732 665 1174 550 766 934 768 1061 835 1095 299 913 792 1324 2565 735 1079 1281 2079 708 1167 3289 1002 1709 1409 1177
1840 1626 1507 2192 1945 2054 2207 2973 1728 2939 2457 0 1639 1925 1724 2316 2962 2159 816 1796 2210 161 1510 1631 1441 1758 1508 2131 -90 524 1863 1579 2649 1080 2210 1365 2812 1744 1704 4148 1675 2406 2082 2308
969 361 1094 2143 2049 789 1336 1708 857 2336 1349 651 0 1037 459 1788 2399 1560 1467 925 1339 812 1842 366 1028 493 1095 1260 349 1152 224 1944 2236 995 1322 2016 1547 873 1490 3549 1046 1141 1669 1437
1387 1238 1512 2279 2032 1666 1849 1710 1370 2754 2099 87 1251 0 1710 1999 2645 1978 903 1343 1721 248 1597 1243 1446 1370 1513 1773 -3 611 176 1666 2238 1167 285 1452 2468 1386 1791 3967 1680 2018 2087 545
884 -98 1009 1684 1737 330 1024 1249 772 1996 1264 192 -85 578 0 1703 2314 1475 1008 840 1222 353 1383 -93 943 34 1010 948 102 693 139 1771 1777 910 863 1557 1088 788 1178 3318 587 682 1584 1123
912 1132 1037 2147 2087 1560 1374 1948 895 2279 203 592 771 997 1230 0 646 1503 780 868 1377 753 969 1126 750 1264 1038 1298 502 1116 995 1169 2476 938 240 1329 1577 911 665 3492 139 1378 1612 1380
2178 1404 1285 2837 3239 1832 2526 2751 2161 2717 2766 1694 1417 2080 1502 2961 0 2769 1461 2229 2643 1855 2155 480 104 1536 1286 2450 1604 2195 1641 523 3279 1152 2365 2010 931 2177 19 4039 1453 732 1860 2625
270 514 395 1352 1206 942 637 1861 158 1637 431 442 527 355 612 228 839 0 -24 226 640 603 670 519 329 646 396 -6 352 966 531 384 1809 240 468 525 1477 174 791 1989 367 1294 166 738
1613 1857 1738 1376 2549 2285 1980 3204 1501 2974 1703 1731 1870 1698 1955 1500 2146 1343 0 1569 1983 1892 694 1862 1672 1989 1739 1337 1641 1530 1432 1727 1833 264 1740 549 2820 1517 2134 3332 1639 2637 1509 1672
44 288 169 1279 1219 716 506 1635 27 1411 756 216 301 129 386 863 1474 635 611 0 509 377 1305 293 103 420 170 430 126 740 305 1019 2163 70 414 1160 1474 43 660 2624 337 1068 744 512
1059 77 1184 1721 1533 505 820 1424 947 2171 1439 367 90 753 175 1828 910 1600 578 1015 0 528 1272 82 1014 209 1185 744 277 868 314 977 1952 558 784 85 1263 963 929 3493 762 857 1759 1298
2931 3175 3056 2217 2436 3603 3393 4317 2914 3815 3643 2572 3188 2607 3273 3740 4361 3522 3388 2887 1256 0 2937 3171 363 3307 2934 3317 2482 3096 1580 3906 3583 2957 2892 2470 4361 2930 3547 5137 1371 3955 3631 111
1372 1711 1592 2702 2315 2139 1602 2881 1355 2739 1136 1525 1704 1552 1809 933 1579 1963 1713 1423 1837 1686 0 1716 1526 1843 1559 1526 1435 2049 1728 2000 3409 1398 1173 2262 2510 1371 1598 3403 1072 1983 2129 1840
287 -157 412 1522 1462 271 749 1190 270 1654 999 133 -144 372 -59 1106 1717 878 854 243 752 294 1324 -152 346 -25 413 673 43 634 80 1262 1718 313 657 1403 1029 286 903 2867 528 623 987 755
796 208 921 82 1811 636 1098 1555 779 1680 1508 437 221 472 306 1615 2226 1387 1253 752 1261 598 802 213 0 295 922 1022 347 326 138 1771 1448 822 757 1802 1394 795 551 3002 893 988 1496 378
2552 2447 2677 3787 3632 2875 2919 4143 2440 1681 3169 2724 2452 2637 2894 3371 3982 3143 3119 2508 401 2885 3813 2452 2611 0 2525 2843 2122 2008 2676 798 4671 2578 2922 1718 3677 2456 1517 3003 2845 1188 650 3020
62 306 187 551 1001 734 288 1653 -50 1429 679 234 319 147 404 581 1227 653 629 18 432 395 1271 311 121 438 0 212 144 758 323 1037 1917 88 432 1178 1492 -34 442 2642 355 1086 762 530
392 -25 517 1627 669 403 -44 1696 375 1754 280 75 -12 -12 447 77 125 736 712 348 591 236 1046 -20 229 107 518 -120 -15 599 164 648 1925 418 273 1261 1056 391 110 1226 216 181 902 533
930 1174 1055 216 2105 1602 1392 2311 913 1814 566 571 1134 606 1272 363 398 1521 1143 886 1395 732 936 878 502 231 1056 1316 0 1095 272 921 468 956 603 352 1329 929 417 3136 502 1130 1630 512
754 137 879 1919 1929 565 1216 1484 737 1713 1466 427 150 813 235 1573 1219 1345 1243 710 192 588 1618 142 813 -52 418 1140 337 0 282 1729 2012 -62 1098 352 1323 753 1238 3035 822 462 1454 200
189 291 172 1424 1364 719 651 560 172 1556 901 361 304 274 389 1008 333 780 662 145 654 522 1073 277 106 423 173 575 271 885 0 856 1088 215 559 1211 1264 188 352 2769 340 1065 747 657
1852 2096 1977 2724 2295 2524 2219 2993 1740 3219 2008 1370 2109 1283 2194 1810 2421 1582 1348 1808 2222 1531 526 2101 1911 2228 1978 1576 1280 -16 1459 0 -39 1612 1102 1897 1849 1756 2373 3571 1949 2876 1748 821
1798 1405 2018 3026 968 200 894 2752 1781 1866 2105 1695 1044 1978 1503 1902 2513 1674 1650 1849 455 1386 1591 1352 1952 1537 1466 818 1393 1693 1268 2058 0 1824 2142 1655 2591 1797 1048 1627 463 1281 1840 1445
1701 1145 1826 2886 2781 1573 2068 1408 1589 830 2154 1435 1158 1786 1243 1951 2562 1723 1510 1657 2071 1596 2204 1150 1760 1277 1827 1717 1271 1936 1382 2107 1936 0 1622 1896 2331 759 2222 621 1830 1925 1889 2169
1474 1325 1599 2366 1720 1618 1007 1797 1457 2134 2186 174 1207 87 1666 2015 1443 1787 990 1430 1808 335 1684 1330 1533 1457 1600 931 84 698 263 1753 540 1254 0 1539 2143 1245 458 3456 -65 2105 1953 632
201 445 326 1283 205 873 568 1792 89 1568 362 373 458 286 543 159 770 -69 -93 157 571 534 601 450 260 577 327 -75 283 897 462 315 132 171 399 0 1408 105 722 1920 298 1225 97 669
954 -28 1079 1754 1807 400 1094 1693 842 2066 1334 262 -15 1022 444 1773 2384 1545 665 910 1292 423 1359 -45 1013 104 1080 1018 172 763 209 1841 2221 929 1307 1214 0 858 1248 3388 657 752 1654 1422
530 774 655 1765 1147 1202 897 2121 418 1897 1147 702 787 615 872 1349 1960 1121 1097 486 900 863 1791 779 589 906 656 821 612 -82 136 1505 2403 556 900 1646 1177 0 1051 2100 823 1554 1230 998
824 888 949 2059 1999 1316 1286 771 807 2191 115 504 683 909 1142 -88 558 1415 692 780 1289 665 881 893 662 62 950 1210 414 148 907 1081 1299 850 152 813 1489 823 0 435 51 1290 1211 1292
1339 357 1464 1402 1323 -84 610 1704 1227 1582 1719 647 370 1033 455 1618 1171 1390 1366 1295 1677 808 1307 362 1275 222 1465 534 557 431 582 1694 343 1365 1318 1371 1543 1243 764 0 1042 1137 1556 1161
859 721 984 2094 1939 1149 1226 2068 747 -12 1476 1011 734 944 819 1678 2289 1450 1426 815 1229 1172 2120 726 353 853 985 1150 429 1298 958 1834 2596 885 1229 1133 1907 763 1380 1310 0 -31 1559 1327
1302 1522 1427 2537 1946 1950 1233 1684 1285 2669 593 982 1161 1387 1620 2121 1741 1893 1325 1258 1767 1143 1359 1527 904 1654 1428 1157 892 1506 1385 1917 807 1328 1672 264 2672 1301 1387 3882 1165 0 2002 1346
1350 368 249 2150 2203 796 1490 1647 1238 970 1730 658 381 1044 466 2013 68 1785 1474 1306 1688 819 1849 373 172 500 250 1414 568 1159 72 591 2175 1220 152 2023 999 1254 87 2292 417 800 0 1589
1960 1766 2085 1639 3135 2194 2422 3079 1943 3237 1527 1456 1779 1369 1864 1324 1970 2551 2104 1916 2425 896 2293 1771 1320 1898 2086 1909 1366 1980 1545 2493 3005 1986 1564 1015 95 1959 1989 3025 1463 2546 2660 0
P:
1 15 20 20 7 2 9 15 1 1 9 14 2 20 3 18 18 1 18 9 9 12 19 2 3 2 3 7 12 12 14 18 8 1 14 19 15 9 7 18 1 2 18 1
20 2 20 2 7 2 6 15 13 6 13 2 2 15 13 18 18 1 12 9 2 12 2 2 3 2 3 7 12 2 13 12 8 1 14 19 2 9 7 10 2 2 3 1
20 15 3 2 7 2 6 15 13 3 13 2 2 15 3 18 18 3 12 9 2 12 2 2 3 2 3 7 12 2 13 18 8 1 14 19 15 9 7 10 3 2 3 14
20 15 20 4 7 2 9 14 1 4 9 4 2 4 3 18 18 1 12 4 9 12 4 4 3 2 3 7 12 12 4 18 4 1 14 19 15 9 7 10 3 2 3 4
20 15 20 20 5 2 9 5 5 1 16 14 2 20 3 5 16 1 5 9 9 12 19 2 3 2 5 7 12 12 14 5 5 1 16 19 15 9 7 18 16 2 3 1
6 15 20 19 7 6 6 6 1 6 16 14 2 20 3 18 18 7 18 9 9 6 6 6 3 2 3 7 12 7 14 18 5 1 16 6 18 9 7 10 16 2 18 6
20 15 20 19 7 2 7 15 18 7 16 14 2 20 3 18 18 7 18 9 9 12 19 2 3 2 3 7 12 7 14 18 5 19 16 19 18 9 7 18 16 2 18 1
20 8 20 19 7 2 6 8 13 6 13 2 2 15 13 19 16 19 8 9 2 12 19 2 3 2 8 7 12 2 13 18 8 19 8 19 2 9 8 18 2 2 18 1
20 15 20 20 7 2 9 15 9 1 9 14 2 20 3 18 18 1 18 9 9 12 19 2 3 2 3 7 12 12 14 18 8 1 14 19 15 9 7 18 3 2 3 1
20 10 20 20 7 2 9 15 10 10 9 14 2 20 3 18 18 1 18 9 9 12 19 2 3 2 3 7 10 2 13 18 8 1 14 19 2 9 7 10 3 2 3 1
20 15 20 20 7 2 9 15 1 1 11 11 11 20 13 18 11 1 11 11 9 12 11 2 3 2 3 7 12 12 13 11 19 1 14 19 17 9 17 18 3 2 3 1
20 15 12 19 12 2 9 15 12 3 9 12 2 20 3 19 16 19 12 9 9 12 19 2 3 2 3 7 12 12 13 12 19 19 14 19 15 9 12 18 3 2 3 1
20 15 20 2 7 2 9 15 13 1 13 2 13 15 13 18 18 1 12 9 9 12 2 2 3 2 3 7 13 2 13 18 8 1 14 19 15 9 7 18 2 2 3 1
20 14 20 19 12 2 9 14 1 1 9 14 2 14 13 14 16 1 12 14 14 12 19 2 3 2 3 7 12 12 14 12 8 19 14 19 2 9 12 18 3 2 3 14
20 15 20 2 7 2 6 15 13 6 13 2 2 15 15 18 18 1 12 9 2 12 2 2 3 2 3 7 12 2 13 12 8 1 14 19 15 9 7 10 2 2 3 14
20 15 20 20 7 2 9 16 1 1 16 11 11 20 13 16 16 1 16 11 9 12 11 17 17 2 3 7 12 12 13 17 8 1 16 19 17 9 17 18 16 17 3 1
17 15 17 19 7 2 6 15 1 3 13 2 2 15 3 19 17 1 17 9 9 12 19 17 17 2 3 7 12 2 13 17 8 17 14 19 17 9 17 10 3 17 3 14
20 15 20 19 18 2 9 15 18 1 16 14 2 20 3 18 18 18 18 9 9 12 19 2 3 2 3 18 12 12 14 18 19 19 16 19 18 9 7 18 16 2 18 1
20 15 20 19 18 2 9 15 18 4 16 4 2 20 3 19 16 19 19 9 9 12 19 2 3 2 3 18 12 19 4 18 19 19 16 19 18 9 7 18 16 2 18 4
20 15 20 20 7 2 9 15 1 1 9 14 2 20 3 18 18 1 18 20 9 12 19 2 3 2 3 7 12 12 14 18 8 1 14 19 15 9 7 18 3 2 3 1
20 15 20 21 7 2 21 15 13 6 13 2 2 15 21 18 21 7 21 9 21 12 19 2 17 2 3 7 12 2 13 21 8 21 21 21 15 9 17 10 2 2 3 14
20 15 20 22 22 2 9 14 1 4 9 4 2 4 3 22 18 1 12 4 22 22 4 4 22 2 5 7 12 12 22 18 4 1 14 22 15 9 7 10 22 2 3 22
23 15 20 20 7 2 23 16 1 1 16 11 11 20 3 23 16 1 16 9 9 12 23 2 3 2 23 7 12 12 14 23 8 1 16 19 17 9 17 23 16 23 18 1
20 15 20 20 7 2 9 15 1 1 9 2 2 20 24 18 18 1 18 24 9 12 2 2 3 2 3 7 12 2 13 18 8 1 14 19 15 9 7 18 2 2 3 1
20 15 20 25 7 2 25 15 1 4 9 4 2 4 25 18 18 1 12 4 9 12 4 2 25 25 3 7 12 25 4 18 4 1 14 19 15 9 25 10 2 2 3 4
20 10 20 20 7 2 9 15 10 26 9 14 26 20 3 18 18 1 18 9 26 12 19 2 3 26 26 7 10 26 13 26 8 1 14 26 2 9 26 10 3 26 26 1
20 15 20 27 7 2 27 15 27 1 9 14 2 20 3 27 16 1 18 9 9 12 4 2 3 2 27 7 12 12 14 18 4 1 14 19 15 9 7 18 3 2 3 1
20 28 20 20 7 2 28 15 1 7 16 14 2 28 13 28 28 7 18 28 28 12 11 2 17 2 3 7 12 12 14 17 5 1 14 19 17 9 7 28 16 28 18 14
20 15 20 29 7 2 9 16 1 4 16 4 11 4 3 29 29 1 16 4 9 12 4 17 17 29 3 7 29 12 4 17 29 1 16 29 17 9 17 10 16 17 3 4
20 15 20 2 7 2 9 15 1 30 9 2 2 15 30 18 30 1 12 30 30 12 2 2 3 30 30 7 12 30 30 18 8 30 14 30 15 9 17 10 2 30 3 30
20 15 31 20 7 2 9 31 1 1 9 14 2 20 3 18 31 1 8 31 9 12 31 31 3 2 3 7 12 12 31 17 8 1 14 19 17 9 17 18 3 17 3 1
20 15 20 19 32 2 9 14 18 1 32 14 2 32 3 18 18 32 32 9 9 12 32 2 3 2 3 18 12 32 14 32 32 19 32 19 32 9 7 18 16 2 18 32
6 15 20 19 33 33 6 15 1 6 16 2 33 20 13 18 18 7 18 9 33 6 6 6 3 2 5 7 13 7 13 18 33 1 16 6 15 9 7 33 33 33 18 6
20 15 20 19 7 2 9 34 10 34 16 2 2 20 34 18 18 34 8 9 9 12 19 2 3 2 3 18 10 2 13 18 8 34 8 34 15 34 7 34 2 2 18 1
20 14 20 19 7 35 35 14 1 35 9 14 35 35 13 18 35 7 12 14 14 12 19 2 3 2 3 7 12 12 14 12 35 19 35 19 35 35 35 10 35 2 18 14
20 15 20 19 36 2 9 15 18 1 16 14 2 20 3 18 18 36 18 9 9 12 19 2 3 2 3 18 12 12 14 18 36 19 16 36 18 9 7 18 16 2 18 1
20 37 20 2 7 2 6 15 13 6 13 2 2 15 13 18 18 1 37 9 2 12 19 37 3 2 3 7 12 2 13 12 8 19 14 19 37 9 7 10 2 2 3 1
20 15 20 20 38 2 9 15 38 1 9 14 2 20 3 18 18 1 18 9 9 12 19 2 3 2 3 7 12 38 38 18 5 1 14 19 38 38 7 38 3 2 3 1
20 8 20 20 7 2 9 39 1 1 16 11 11 20 13 39 16 1 16 11 9 12 11 2 17 39 3 7 12 39 13 17 8 1 16 39 17 9 39 39 16 17 39 1
20 15 20 40 7 40 6 15 13 6 13 2 2 15 40 18 40 7 18 9 2 12 6 2 17 40 3 7 12 40 40 17 40 1 14 6 15 9 7 40 2 2 18 6
20 15 20 20 7 2 9 15 10 41 9 2 2 20 41 18 18 1 18 9 9 12 19 2 41 2 3 7 10 41 13 18 8 1 14 41 15 9 7 10 41 41 3 1
20 15 20 20 7 2 42 42 1 1 42 11 11 20 13 18 11 1 11 11 9 12 11 2 42 2 3 7 12 12 13 11 42 1 14 42 17 9 7 18 42 42 3 42
20 15 43 2 7 2 6 43 13 43 13 2 2 15 3 18 43 3 12 9 2 12 2 2 17 2 3 7 12 2 43 17 8 17 43 19 17 9 17 10 3 17 43 14
20 15 20 44 7 2 9 14 1 4 16 14 2 44 44 44 16 1 16 44 9 44 11 2 44 2 3 44 12 12 14 17 4 1 16 44 44 9 17 44 16 2 3 44
21
D:
0 339 220 1330 1175 767 462 1686 -17 1367 712 267 352 180 437 819 1375 591 567 51 465 428 1261 344 154 471 221 386 177 791 356 975 2214 26 465 550 1525 -1 616 2580 360 1119 757 468
982 0 1107 1782 1835 428 1122 1721 870 2094 1362 290 13 1050 472 1801 2230 1573 1106 938 1320 451 1481 5 1041 132 1108 1046 200 791 237 1869 2249 1008 1335 1405 1230 886 1276 3416 685 780 1682 1450
1101 119 0 1901 1954 547 1241 1466 989 1432 1481 409 132 795 217 1764 2349 1536 1225 1057 1439 570 1600 124 -66 251 1 1165 319 910 356 1920 1994 1127 1080 1524 1305 1005 1395 2754 168 899 575 1340
714 958 839 0 1889 1386 1176 2100 697 1598 1426 355 971 390 1056 1533 2089 1305 1171 670 1179 516 720 954 773 1090 840 1100 265 879 56 1689 1366 740 675 1264 2144 713 1330 2920 1007 1738 1414 296
1489 1733 1614 2724 0 2161 1856 2011 1377 2856 1793 1661 1746 1574 1831 1590 2236 2080 1645 1445 1859 1822 2339 1738 1548 1865 498 1780 1571 2185 1750 1985 1256 1515 1830 1944 2919 1393 2010 4069 1729 2513 2189 1957
1598 1937 1818 2826 1407 0 694 2957 1581 1666 1905 1865 1950 1778 2035 1702 2313 1474 1450 1649 2063 1186 1391 1152 1752 2069 1819 618 1775 1493 1954 1858 2663 1624 1942 1455 2951 1597 848 2988 1841 2717 1640 1245
1050 1294 1175 2132 713 1722 0 2641 938 1798 1211 1222 1307 1135 1392 1008 1619 780 756 1006 1420 1383 1450 1299 1109 1426 1176 -76 1132 799 1311 1164 1969 1020 1248 1305 2257 954 154 2769 1147 2074 946 1518
1099 117 1224 1478 1952 545 1239 0 987 2211 1479 407 130 1167 589 1602 2248 1445 102 1055 1437 568 796 122 1158 249 475 1163 317 908 354 1829 528 366 214 651 1347 1003 1153 3434 802 897 1611 1567
112 356 237 1347 1192 784 479 1703 0 1479 729 284 369 197 454 931 1392 703 679 68 482 445 1373 361 171 488 238 403 194 808 373 1087 2231 138 482 567 1542 16 633 2692 405 1136 812 580
871 766 996 2106 1951 1194 1238 2462 759 0 1488 1043 779 956 1213 1690 2151 1462 1438 827 1241 1204 2132 771 930 898 997 1162 441 1557 1003 1846 2990 897 1241 1326 1996 775 1392 1322 1164 1546 1571 1339
709 929 834 1944 1884 1357 1171 2276 692 2076 0 389 568 794 1027 1528 1148 1300 732 665 1174 550 766 934 768 1061 835 1095 299 913 792 1324 2565 735 1079 1259 2079 708 1167 3289 1002 1709 1409 1177
1840 1626 1507 2192 1945 2054 2207 2973 1728 2939 2457 0 1639 1925 1724 2316 2962 2159 816 1796 2210 161 1510 1631 1441 1758 1508 2131 -90 524 1863 1579 2649 1080 2210 1365 2812 1744 1704 4148 1675 2406 2082 2308
969 361 1094 2143 2049 789 1336 1708 857 2336 1349 651 0 1037 459 1788 2249 1560 1467 925 1339 812 1842 366 1028 493 1095 1260 349 1152 224 1944 2236 995 1322 1424 1547 873 1490 3549 1046 1141 1669 1437
1387 1238 1512 2279 2032 1666 1849 1710 1370 2754 2099 87 1251 0 1710 1999 2631 1978 903 1343 1721 248 1597 1243 1446 1370 1513 1773 -3 611 176 1666 2238 1167 285 1452 2468 1386 1791 3967 1680 2018 2087 545
884 -98 1009 1684 1737 330 1024 1249 772 1996 1264 192 -85 578 0 1703 2132 1475 1008 840 1222 353 1383 -93 943 34 1010 948 102 693 139 1771 1777 910 863 1307 1088 788 1178 3318 587 682 1584 1123
912 1132 1037 2147 2087 1560 1374 1948 895 2279 203 592 771 997 1230 0 646 1503 780 868 1377 753 969 1126 750 1264 1038 1298 502 1116 995 1169 2476 938 240 1329 1577 911 665 3492 139 1378 1612 1380
2178 1404 1285 2837 3239 1832 2526 2751 2161 2717 2766 1694 1417 2080 1502 2961 0 2769 1461 2229 2643 1855 2155 480 104 1536 1286 2450 1604 2195 1641 523 3279 1152 2365 2010 931 2177 19 4039 1453 732 1860 2625
270 514 395 1352 1206 942 637 1861 158 1637 431 442 527 355 612 228 839 0 -24 226 640 603 670 519 329 646 396 -6 352 966 531 384 1809 240 468 525 1477 174 791 1989 367 1294 166 738
1613 1857 1738 1376 2549 2285 1980 3204 1501 2974 1703 1731 1870 1698 1955 1500 2146 1343 0 1569 1983 1892 694 1862 1672 1989 1739 1337 1641 1530 1432 1727 1833 264 1740 549 2820 1517 2134 3332 1639 2637 1509 1672
44 288 169 1279 1219 716 506 1635 27 1411 756 216 301 129 386 863 1419 635 611 0 509 377 1305 293 103 420 170 430 126 740 305 1019 2163 70 414 594 1474 43 660 2624 337 1068 744 512
1059 77 1184 1721 1533 505 820 1424 947 2171 1439 367 90 753 175 1828 910 1600 578 1015 0 528 1272 82 1014 209 1185 744 277 868 314 977 1952 558 784 85 1263 963 929 3493 762 857 1759 1298
2315 1333 2440 2217 2436 1761 2076 2680 2203 3427 2695 1623 1346 2009 1431 3084 2166 2856 1834 2271 1256 0 2528 1338 363 1465 2441 2000 1533 2124 1570 2233 3208 1814 2040 1341 2519 2219 2185 4749 1371 2113 3015 111
1372 1711 1592 2702 2315 2139 1602 2881 1355 2739 1136 1525 1704 1552 1809 933 1579 1963 1713 1423 1837 1686 0 1716 1526 1843 1559 1526 1435 2049 1728 2000 3409 1398 1173 1922 2510 1371 1598 3403 1072 1983 2129 1840
287 -157 412 1522 1462 271 749 1190 270 1654 999 133 -144 372 -59 1106 1662 878 854 243 752 294 1324 -152 346 -25 413 673 43 634 80 1262 1718 313 657 837 1029 286 903 2867 528 623 987 755
796 208 921 82 1811 636 1098 1555 779 1680 1508 437 221 472 306 1615 2171 1387 1253 752 1261 598 802 213 0 295 922 1022 347 326 138 1771 1448 822 757 1346 1394 795 551 3002 893 988 1496 378
1460 478 1585 2122 1934 906 1221 1825 1348 1681 1840 768 491 1154 576 2229 1311 2001 979 1416 401 929 1673 483 1415 0 1586 1145 678 1269 715 798 2353 959 1185 486 1664 1364 1330 3003 1163 1188 650 1699
62 306 187 551 1001 734 288 1653 -50 1429 679 234 319 147 404 581 1227 653 629 18 432 395 1271 311 121 438 0 212 144 758 323 1037 1917 88 432 517 1492 -34 442 2642 355 1086 762 530
392 -25 517 1627 669 403 -44 1696 375 1754 280 75 -12 -12 447 77 125 736 712 348 591 236 1046 -20 229 107 518 -120 -15 599 164 648 1925 418 273 676 1056 391 110 1226 216 181 902 533
930 1174 1055 216 2105 1602 1392 2311 913 1814 566 571 1134 606 1272 363 398 1521 1143 886 1395 732 936 878 502 231 1056 1316 0 1095 272 921 468 956 603 352 1329 929 417 3136 502 1130 1630 512
754 137 879 1913 1725 565 1012 1484 737 1713 1466 427 150 813 235 1573 1102 1345 770 710 192 588 1464 142 813 -52 418 936 337 0 282 1169 2012 -62 976 277 1323 753 1121 3035 822 462 1454 200
189 291 172 1424 1364 719 651 560 172 1556 901 361 304 274 389 1008 333 780 662 145 654 522 1073 277 106 423 173 575 271 885 0 856 1088 215 559 739 1264 188 352 2769 340 1065 747 657
1852 2096 1977 2724 2295 2524 2219 2993 1740 3219 2008 1370 2109 1283 2194 1810 2421 1582 1348 1808 2222 1531 526 2101 1911 2228 1978 1576 1280 -16 1459 0 -39 1612 1102 1897 1849 1756 2373 3571 1949 2876 1748 821
1514 532 1639 2176 968 200 894 1879 1402 1866 1894 822 545 1208 630 1902 1365 1674 1033 1470 455 983 1591 537 1469 664 1466 818 732 1323 769 1432 0 1013 1239 540 1718 1418 1048 1627 463 1281 1840 1445
1701 1145 1826 2886 2781 1573 2068 1408 1589 830 2154 1435 1158 1786 1243 1951 2562 1723 1510 1657 2071 1596 2204 1150 1760 1277 1827 1717 1271 1936 1382 2107 1936 0 1622 1896 2331 759 2222 621 1830 1925 1889 2169
1474 1325 1599 2366 1720 1618 1007 1797 1457 2134 2186 174 1207 87 1666 2015 1443 1787 990 1430 1808 335 1684 1330 1533 1457 1600 931 84 698 263 1753 540 1254 0 1539 2143 1245 458 3456 -65 2105 1953 632
201 445 326 1283 205 873 568 1792 89 1568 362 373 458 286 543 159 770 -69 -93 157 571 534 601 450 260 577 327 -75 283 897 462 315 132 171 399 0 1408 105 722 1920 298 1225 97 669
954 -28 1079 1754 1807 400 1094 1693 842 2066 1334 262 -15 1022 444 1773 2202 1545 665 910 1292 423 1359 -45 1013 104 1080 1018 172 763 209 1841 2221 929 1307 1214 0 858 1248 3388 657 752 1654 1422
530 774 655 1765 1147 1202 897 2121 418 1897 1147 702 787 615 872 1349 1810 1121 1097 486 900 863 1791 779 589 906 656 821 612 -82 136 1505 2403 556 900 985 1177 0 1051 2100 823 1554 1230 998
824 888 949 2059 1999 1316 1286 771 807 2191 115 504 683 909 1142 -88 558 1415 692 780 1289 665 881 893 662 62 950 1210 414 148 907 1081 1299 850 152 813 1489 823 0 435 51 1290 1211 1292
1339 357 1464 1402 1323 -84 610 1704 1227 1582 1719 647 370 1033 455 1618 1171 1390 1366 1295 1677 808 1307 362 1275 222 1465 534 557 431 582 1694 343 1365 1318 1371 1543 1243 764 0 1042 1137 1556 1161
859 721 984 2094 1939 1149 1226 2068 747 -12 1476 1011 734 944 819 1678 2139 1450 1426 815 1229 1172 2120 726 353 853 985 1150 429 1298 958 1834 2596 885 1229 1133 1907 763 1380 1310 0 -31 1559 1327
1302 1522 1427 2537 1946 1950 1233 1684 1285 2669 593 982 1161 1387 1620 2121 1741 1893 1325 1258 1767 1143 1359 1527 904 1654 1428 1157 892 1506 1385 1917 807 1328 1672 264 2672 1301 1387 3882 1165 0 2002 1346
1350 368 249 2150 2203 796 1490 1647 1238 970 1730 658 381 1044 466 2013 68 1785 1474 1306 1688 819 1849 373 172 500 250 1414 568 1159 72 591 2175 1220 152 1773 999 1254 87 2292 417 800 0 1589
1960 1766 2085 1639 3135 2194 2422 3079 1943 3237 1527 1456 1779 1369 1864 1324 1970 2551 2104 1916 2425 896 2293 1771 1320 1898 2086 1909 1366 1980 1545 2493 3005 1986 1564 1015 95 1959 1989 3025 1463 2546 2660 0
P:
1 15 20 20 7 2 9 15 1 1 9 14 2 20 3 18 21 1 18 9 9 12 19 2 3 2 3 7 12 12 14 18 8 1 14 21 15 9 7 18 1 2 18 1
20 2 20 2 7 2 6 15 13 6 13 2 2 15 13 18 21 1 12 9 2 12 2 2 3 2 3 7 12 2 13 12 8 1 14 21 2 9 7 10 2 2 3 1
20 15 3 2 7 2 6 15 13 3 13 2 2 15 3 18 21 3 12 9 2 12 2 2 3 2 3 7 12 2 13 18 8 1 14 21 15 9 7 10 3 2 3 14
